Age,Workclass,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-per-week,Native-Country,Income
25,2,1,9,0,2,3,1,0,0,0,23,0,0
34,5,0,13,0,3,0,0,1,0,0,62,0,1
33,2,1,9,2,5,4,0,1,0,0,40,0,0
21,2,5,10,0,0,0,0,1,0,0,20,0,0
22,2,1,9,0,9,0,0,0,0,0,50,0,0
61,2,5,10,1,3,1,0,0,0,0,42,0,0
40,2,1,9,1,0,2,0,1,0,0,30,0,1
58,2,5,10,1,5,1,0,0,0,0,12,0,0
30,2,5,10,1,6,1,0,0,0,0,58,0,0
24,2,1,9,0,6,3,0,0,0,0,60,0,0
52,1,15,8,1,1,1,0,0,0,0,50,0,1
50,2,1,9,6,5,4,0,1,0,0,40,0,0
49,2,5,10,1,6,1,1,0,0,0,30,0,0
22,2,1,9,0,0,3,0,1,0,0,40,0,0
32,2,0,13,1,0,2,0,1,0,0,35,0,1
21,2,5,10,0,0,3,0,1,0,0,40,0,0
25,2,5,10,0,9,3,0,1,0,0,50,0,0
34,5,1,9,1,0,1,0,0,0,0,45,0,0
48,2,12,6,1,1,1,0,0,0,0,45,0,1
61,2,1,9,2,3,0,0,1,0,0,99,0,0
21,2,5,10,0,0,4,1,1,0,0,40,0,0
20,2,8,4,0,9,3,0,1,0,0,52,0,0
30,0,5,10,1,0,1,0,0,0,0,40,0,1
44,2,1,9,1,5,1,0,0,0,1902,40,0,1
44,2,1,9,0,6,0,1,0,0,0,60,0,0
29,2,1,9,1,7,1,0,0,0,0,60,0,0
31,2,10,15,2,10,0,0,1,0,0,35,0,0
35,2,1,9,1,6,1,0,0,0,0,40,0,0
27,2,1,9,0,0,0,0,0,0,0,40,0,0
26,2,0,13,0,1,0,0,1,0,0,45,0,0
37,1,4,5,1,7,1,0,0,0,0,70,0,1
33,1,0,13,0,7,0,0,0,0,0,40,0,0
44,2,8,4,1,4,2,0,1,0,0,55,0,0
34,2,0,13,1,1,1,0,0,0,0,40,0,1
28,4,6,12,0,6,3,0,0,0,0,5,0,0
30,2,5,10,1,4,2,0,1,0,0,45,0,0
41,4,0,13,1,3,1,0,0,0,0,35,0,0
23,2,0,13,0,10,3,0,1,0,0,40,0,0
19,2,1,9,0,2,5,0,0,0,0,70,0,0
48,2,13,2,1,8,1,0,0,3781,0,50,4,0
26,0,5,10,0,4,0,0,0,0,0,20,0,0
32,2,0,13,1,5,1,1,0,0,0,40,0,1
26,2,1,9,2,0,4,0,1,0,0,48,0,0
36,2,3,14,1,3,1,0,0,7298,0,55,0,1
49,2,1,9,1,7,1,0,0,0,0,40,0,0
33,2,1,9,2,3,0,1,0,0,1741,40,0,0
54,2,3,14,2,10,0,0,0,0,0,40,0,1
36,2,1,9,2,6,0,0,0,0,0,55,0,0
41,2,1,9,2,2,4,0,0,0,0,48,0,0
27,2,0,13,0,4,0,0,0,0,0,35,0,0
68,2,0,13,1,3,1,0,0,0,2377,35,0,1
21,2,5,10,0,3,3,0,0,0,0,75,0,0
56,2,1,9,2,3,3,0,0,0,0,40,0,0
40,1,7,11,1,8,1,0,0,0,0,60,0,0
46,2,1,9,2,6,0,0,0,0,0,40,0,0
55,2,4,5,0,3,3,0,1,0,0,45,0,0
43,2,4,5,2,7,0,1,0,0,0,40,0,0
46,2,1,9,2,6,5,0,0,0,0,40,0,0
51,1,5,10,1,1,1,3,0,0,0,60,0,0
19,2,5,10,0,0,3,0,1,0,0,15,0,0
67,4,9,16,0,3,0,0,1,7896,0,50,0,1
31,2,1,9,1,9,1,0,0,0,0,40,0,0
27,2,0,13,1,5,1,0,0,0,0,50,0,1
21,2,5,10,0,4,3,0,1,0,0,40,0,0
36,2,1,9,1,7,1,0,0,0,0,50,0,0
23,2,1,9,0,9,3,0,1,0,0,16,0,0
62,4,3,14,1,3,2,0,1,0,0,40,0,1
31,4,0,13,1,11,1,1,0,0,0,50,0,1
52,2,0,13,1,1,1,0,0,0,1887,40,0,1
39,1,1,9,1,8,1,0,0,0,0,40,0,0
24,2,0,13,0,3,3,0,0,0,0,30,0,0
55,2,1,9,0,3,0,0,0,13550,0,40,0,1
38,2,1,9,1,9,1,0,0,0,0,40,4,0
36,2,1,9,1,1,1,0,0,0,0,40,0,0
17,2,2,7,0,5,3,1,1,0,0,15,0,0
27,2,1,9,3,4,4,0,1,0,0,40,0,0
30,2,5,10,2,6,0,1,0,0,0,40,0,0
43,0,1,9,2,1,4,0,1,0,0,40,0,0
51,2,2,7,2,4,4,1,1,0,0,30,0,0
47,2,0,13,6,13,4,0,1,25236,0,35,0,1
49,0,9,16,0,1,0,0,1,0,2258,50,0,1
34,2,1,9,1,6,1,0,0,0,0,48,0,1
19,2,1,9,0,3,3,0,0,0,0,60,0,0
79,3,9,16,6,1,0,0,0,0,0,6,0,1
28,0,5,10,2,4,4,0,0,0,0,40,0,0
41,5,5,10,1,1,1,0,0,0,0,50,0,0
21,2,5,10,1,4,1,0,0,0,0,50,0,0
31,1,0,13,0,10,0,0,1,0,0,40,0,0
45,2,1,9,1,1,1,0,0,0,0,45,0,0
23,5,1,9,0,7,0,0,0,0,0,50,0,0
32,2,5,10,1,1,1,0,0,0,0,50,10,0
67,2,2,7,1,7,1,0,0,0,0,40,0,0
32,2,3,14,1,1,1,0,0,0,0,55,0,1
35,1,1,9,1,8,1,0,0,0,0,50,0,0
29,2,5,10,1,3,1,0,0,0,0,40,0,0
38,2,1,9,1,6,1,0,0,0,0,40,0,0
38,2,5,10,1,5,1,0,0,0,0,60,0,0
18,2,1,9,0,3,0,0,0,0,0,30,0,0
47,2,1,9,1,3,1,0,0,5013,0,24,0,0
22,2,1,9,0,0,0,0,1,0,0,40,0,0
21,2,5,10,1,1,1,0,0,0,2377,48,0,0
27,2,0,13,3,3,0,0,0,0,0,50,0,0
28,2,5,10,0,0,4,2,1,0,0,30,0,0
32,2,10,15,1,5,1,0,0,4508,0,40,0,0
40,2,10,15,1,3,1,0,0,15024,0,55,10,1
23,2,0,13,0,9,3,0,1,0,1719,40,0,0
25,2,5,10,1,9,1,0,0,0,0,40,0,0
44,5,5,10,0,5,0,0,0,0,2258,60,0,0
43,2,1,9,1,0,2,0,1,0,0,25,0,1
31,2,0,13,1,1,1,0,0,0,1977,55,0,1
33,2,5,10,1,6,1,0,0,0,0,40,0,0
41,2,1,9,1,1,1,0,0,0,0,40,0,1
29,1,3,14,1,6,1,0,0,0,0,30,0,0
32,2,6,12,0,3,3,0,0,0,0,40,0,0
78,2,8,4,1,2,1,0,0,1797,0,15,0,0
64,5,1,9,1,1,1,0,0,0,0,40,0,1
58,2,0,13,1,1,1,0,0,0,0,50,0,1
55,2,15,8,6,3,0,0,0,0,0,30,0,0
20,2,1,9,0,0,3,0,1,0,0,40,0,0
35,2,5,10,1,5,1,0,0,0,0,40,0,0
27,4,1,9,1,9,1,0,0,0,0,40,0,0
37,1,1,9,1,5,1,0,0,99999,0,50,0,1
42,2,7,11,0,0,0,0,1,0,0,40,0,0
47,4,15,8,1,0,1,0,0,0,0,35,6,0
29,2,1,9,0,2,0,1,1,0,0,40,0,0
33,2,13,2,0,5,3,0,1,0,0,24,0,0
44,2,5,10,6,1,0,1,1,0,0,40,0,0
70,2,11,3,6,4,5,0,1,2346,0,40,0,0
25,2,1,9,0,7,0,0,0,0,0,78,0,0
24,0,0,13,0,0,5,0,1,0,0,10,0,0
42,0,0,13,2,0,4,1,1,2977,0,40,0,0
53,2,0,13,1,1,1,1,0,0,0,50,0,1
39,2,0,13,2,1,4,1,1,0,0,60,0,0
72,1,1,9,1,8,1,0,0,0,0,40,0,0
43,5,4,5,0,5,3,0,1,0,0,44,22,0
25,0,5,10,1,11,1,0,0,0,0,40,0,0
37,2,6,12,1,3,1,0,0,0,0,45,0,1
27,2,1,9,0,9,0,0,1,0,0,40,0,0
39,2,9,16,1,3,1,0,0,0,0,50,0,1
64,1,1,9,1,6,1,0,0,2635,0,24,13,0
29,1,1,9,0,6,0,0,0,0,0,50,0,1
50,2,0,13,1,1,1,0,0,0,0,50,0,1
33,2,11,3,0,4,4,0,1,0,0,40,4,0
18,2,1,9,0,5,0,0,1,0,0,20,0,0
20,2,2,7,0,2,0,0,0,0,0,32,4,0
32,2,5,10,4,10,4,0,1,0,0,50,0,0
45,2,5,10,2,0,4,0,1,0,0,40,0,0
48,2,1,9,1,2,2,1,1,0,0,40,0,0
20,2,5,10,0,3,3,0,1,0,0,40,0,0
23,2,1,9,0,9,3,0,1,0,0,40,0,0
34,3,0,13,1,11,1,0,0,0,1902,48,0,1
43,2,0,13,4,1,4,0,0,8614,0,40,0,1
44,2,0,13,1,5,1,2,0,0,0,40,0,1
47,1,5,10,1,10,1,1,0,0,0,40,0,1
47,2,1,9,3,6,0,1,1,0,0,40,0,0
46,4,13,2,0,4,0,3,1,0,0,20,0,0
19,2,1,9,0,5,3,0,1,0,0,40,0,0
51,2,1,9,1,0,1,0,0,0,0,40,0,0
41,5,1,9,4,1,4,0,0,0,0,40,0,0
37,2,2,7,4,4,4,1,1,0,0,40,0,0
31,2,1,9,0,6,3,0,0,0,0,40,0,0
25,2,1,9,0,4,0,0,0,0,0,40,0,0
46,2,5,10,1,10,1,0,0,0,0,40,0,1
53,5,1,9,1,6,1,0,0,5178,0,45,0,1
47,4,9,16,0,3,4,0,1,0,0,40,0,0
28,2,1,9,1,1,1,0,0,0,0,50,0,1
60,1,5,10,1,7,1,0,0,3137,0,46,0,0
43,2,1,9,1,9,1,0,0,0,0,40,0,0
45,1,1,9,1,6,1,0,0,7688,0,50,0,1
28,2,12,6,0,2,5,0,0,0,0,40,4,0
19,2,2,7,0,2,5,0,0,0,0,30,0,0
51,1,10,15,1,3,1,4,0,99999,0,70,3,1
19,2,1,9,0,6,5,0,0,0,0,35,0,0
64,2,9,16,1,3,1,0,0,0,0,60,0,1
44,2,9,16,1,1,1,0,0,0,0,60,0,1
21,2,1,9,0,6,0,0,0,0,0,48,0,0
33,2,1,9,0,3,0,0,0,0,0,40,0,0
63,2,0,13,1,11,1,2,0,0,0,40,12,1
44,2,1,9,0,3,4,1,1,0,0,40,0,0
44,4,3,14,1,3,1,0,0,15024,0,35,0,1
28,3,1,9,0,1,4,0,1,0,0,70,6,0
24,2,0,13,0,5,3,0,0,0,0,40,0,0
20,3,5,10,0,0,3,1,1,0,0,20,0,0
21,2,5,10,0,3,3,0,1,0,0,24,0,0
20,2,1,9,0,2,3,0,0,0,0,40,0,0
21,2,1,9,0,2,3,3,0,0,0,40,0,0
34,3,5,10,1,9,1,1,0,0,0,52,0,0
17,2,2,7,0,5,3,0,1,0,0,15,0,0
35,2,2,7,4,4,4,1,1,0,0,40,0,0
26,2,1,9,0,8,0,0,0,0,0,40,0,0
35,2,1,9,2,8,0,0,0,0,0,70,0,0
25,2,1,9,0,9,0,0,0,0,0,40,0,0
27,1,5,10,1,4,1,0,0,0,0,40,0,0
52,4,7,11,1,11,1,0,0,0,0,40,0,1
43,1,0,13,0,3,4,0,1,0,0,50,0,0
36,2,3,14,1,5,1,0,0,7688,0,50,0,1
37,2,1,9,0,9,3,0,0,0,0,40,0,0
58,2,1,9,0,0,0,0,1,0,0,40,0,0
25,2,6,12,0,6,0,0,0,0,0,45,0,0
54,2,3,14,1,4,1,0,0,0,0,40,0,0
42,2,5,10,1,3,1,0,0,0,0,60,0,0
65,5,0,13,1,1,1,0,0,99999,0,65,0,1
44,2,1,9,0,9,0,2,1,0,0,45,19,0
61,2,11,3,1,6,1,0,0,0,0,40,24,0
29,2,1,9,1,6,1,3,0,0,0,40,0,0
34,2,5,10,1,6,1,0,0,0,0,40,0,1
24,0,5,10,0,4,0,0,1,0,0,40,9,0
40,2,6,12,1,10,1,0,0,0,0,42,0,1
42,5,10,15,1,3,1,0,0,0,0,60,1,1
50,2,1,9,0,9,0,0,0,0,0,40,0,0
18,2,1,9,0,3,3,0,1,0,1602,20,0,0
49,2,1,9,1,9,1,0,0,0,0,40,0,0
38,2,1,9,2,9,0,0,0,0,0,40,0,0
41,2,1,9,1,0,1,1,0,0,0,45,0,0
70,5,5,10,0,1,0,0,0,0,0,5,0,0
51,2,5,10,1,6,1,0,0,0,0,40,0,1
24,2,0,13,0,3,0,0,1,0,0,40,0,0
57,1,1,9,1,6,1,0,0,0,0,48,0,1
22,2,5,10,0,0,3,0,1,0,0,20,0,0
31,2,5,10,1,6,1,0,0,0,0,40,0,1
28,2,5,10,1,10,2,0,1,0,0,40,0,0
45,1,1,9,1,1,1,0,0,0,0,50,0,0
39,2,1,9,1,6,1,0,0,0,0,40,0,1
26,2,5,10,0,5,0,0,1,0,0,40,0,0
38,2,1,9,1,6,1,1,0,0,0,40,0,0
38,1,3,14,1,3,1,1,0,99999,0,60,0,1
19,2,1,9,0,2,3,0,0,0,0,20,0,0
36,2,1,9,1,3,1,0,0,0,0,40,0,1
30,2,1,9,1,9,1,0,0,0,0,44,0,0
28,2,3,14,1,3,1,0,0,0,0,40,0,1
53,2,4,5,0,6,0,1,0,0,0,40,2,0
32,2,0,13,0,3,0,0,0,0,0,38,0,0
57,5,10,15,1,3,1,0,0,15024,0,60,0,1
47,2,3,14,2,3,0,0,1,0,0,40,0,0
36,2,5,10,1,6,1,0,0,0,0,56,0,0
21,2,2,7,0,5,3,0,1,0,0,38,0,0
25,0,0,13,1,11,1,0,0,0,0,40,0,1
37,2,1,9,2,11,4,0,1,0,0,40,0,0
31,2,1,9,2,4,4,0,1,0,0,30,0,0
43,2,1,9,1,7,1,0,0,0,0,50,0,0
61,2,1,9,2,5,4,0,1,0,2754,25,0,0
56,2,5,10,1,0,1,0,0,0,0,35,0,0
35,2,0,13,1,1,1,2,0,0,0,40,0,0
59,2,8,4,4,4,3,1,1,0,0,38,0,0
44,1,5,10,1,6,1,0,0,0,1887,55,0,1
47,2,3,14,2,3,4,0,1,0,0,40,0,0
44,2,0,13,1,3,1,0,0,0,0,55,0,1
64,2,5,10,1,4,1,0,0,0,0,40,0,0
26,2,1,9,1,6,1,0,0,0,0,45,0,0
53,2,0,13,1,1,1,0,0,0,0,40,0,1
50,2,0,13,1,6,1,0,0,0,0,40,0,0
30,2,1,9,1,3,2,0,1,0,0,20,0,0
46,2,1,9,2,0,0,0,1,0,0,44,0,0
45,5,1,9,1,5,1,0,0,0,0,50,0,1
44,3,1,9,0,0,4,0,1,0,0,40,0,0
59,5,5,10,1,1,1,0,0,0,1977,48,0,1
65,5,9,16,1,1,1,0,0,99999,0,40,0,1
23,2,1,9,0,9,3,1,1,0,0,40,0,0
33,2,5,10,2,0,4,1,1,0,0,38,0,0
34,2,1,9,2,5,3,0,1,0,0,35,0,0
38,2,7,11,2,0,4,0,1,0,0,40,0,0
62,2,0,13,1,1,1,0,0,0,0,35,0,1
21,2,5,10,0,5,5,0,0,0,0,40,0,0
41,2,1,9,1,6,1,0,0,0,0,8,0,0
35,2,1,9,0,2,5,0,0,0,0,40,30,0
62,4,5,10,2,4,0,0,0,0,0,45,0,0
53,2,1,9,1,6,1,0,0,0,0,40,0,1
69,0,5,10,1,7,1,0,0,0,0,16,0,0
19,1,5,10,0,5,3,0,1,0,0,16,0,0
47,2,0,13,1,1,1,0,0,0,0,40,0,1
52,5,5,10,1,5,1,0,0,0,0,90,0,1
54,2,1,9,1,6,1,0,0,0,0,40,0,0
58,2,1,9,1,3,1,0,0,0,0,10,0,0
30,2,1,9,1,7,1,0,0,0,0,73,0,1
39,2,1,9,1,0,2,0,1,0,0,25,0,0
73,2,0,13,1,3,1,0,0,1173,0,75,0,0
64,2,0,13,1,5,1,0,0,0,0,40,0,0
32,2,1,9,0,6,3,0,0,0,0,40,0,0
51,2,1,9,1,3,1,0,0,0,0,40,0,1
57,2,0,13,0,5,0,0,0,0,0,40,0,0
25,2,1,9,0,9,4,0,0,0,0,40,0,0
53,2,1,9,1,4,1,1,0,0,1740,40,0,0
39,2,5,10,0,4,0,0,1,0,0,25,0,0
49,2,1,9,2,0,4,0,1,0,0,16,0,0
23,4,0,13,0,3,0,0,1,0,1092,40,0,0
28,2,0,13,0,3,0,0,0,0,0,55,0,1
46,2,3,14,1,3,1,0,0,0,1977,50,0,1
40,2,5,10,0,6,3,1,0,0,0,40,0,0
24,2,1,9,1,9,1,0,0,0,0,50,0,0
20,2,1,9,0,3,3,0,0,0,0,40,0,0
50,2,12,6,1,4,1,0,0,0,0,8,24,0
24,2,0,13,0,3,0,0,1,0,0,40,0,0
35,2,1,9,1,1,1,0,0,0,0,40,0,0
33,4,0,13,0,3,0,0,1,0,0,46,0,0
54,3,0,13,2,1,0,0,0,0,0,40,0,0
35,4,1,9,1,7,1,0,0,0,0,45,0,0
31,4,1,9,1,11,1,0,0,0,0,40,0,1
47,5,5,10,1,8,1,0,0,0,0,40,0,0
48,2,1,9,2,5,3,0,1,0,0,20,0,0
33,4,7,11,0,0,3,0,0,0,1669,55,0,0
35,2,0,13,1,1,1,0,0,0,0,40,0,1
20,2,5,10,0,3,3,0,1,0,0,10,0,0
36,2,14,1,0,9,0,1,0,0,0,40,6,0
30,2,0,13,0,1,0,0,1,0,0,55,0,0
39,2,5,10,1,6,1,0,0,0,0,55,0,1
25,2,5,10,0,2,0,3,0,0,0,40,0,0
40,2,1,9,2,4,0,0,1,0,0,35,0,0
25,5,1,9,1,1,1,0,0,0,0,40,0,0
33,2,1,9,1,9,2,0,1,0,0,40,4,0
53,3,5,10,2,2,0,0,0,0,0,40,0,0
18,2,2,7,0,4,3,0,0,0,0,10,0,0
41,2,1,9,0,9,4,1,0,0,0,40,0,0
25,2,0,13,1,3,1,0,0,0,0,50,0,0
66,1,8,4,6,8,4,0,0,0,0,50,0,0
53,2,5,10,2,0,4,0,1,1471,0,40,0,0
27,2,1,9,1,6,1,0,0,0,0,40,0,0
28,2,1,9,4,5,4,1,1,0,0,40,0,0
23,2,1,9,0,2,3,1,0,0,0,40,0,0
29,1,12,6,2,6,0,0,0,0,0,80,0,0
26,2,5,10,1,1,2,0,1,0,0,40,0,0
26,2,1,9,0,2,0,0,0,0,0,42,0,0
26,2,4,5,0,4,0,0,0,0,0,35,0,0
38,2,1,9,1,6,1,0,0,0,0,40,0,0
36,2,11,3,1,6,1,0,0,0,0,40,4,0
34,2,5,10,1,6,1,0,0,15024,0,45,0,1
32,3,1,9,0,0,0,0,0,0,0,40,0,0
57,1,1,9,1,6,1,0,0,0,0,50,0,1
31,2,5,10,2,0,4,0,1,0,0,40,0,0
38,2,0,13,0,1,0,0,1,0,0,38,0,0
39,2,1,9,2,4,0,4,1,0,0,40,23,0
35,2,1,9,1,6,1,0,0,0,2377,40,0,0
18,2,2,7,0,4,3,0,1,0,0,20,0,0
75,2,5,10,1,3,1,0,0,0,0,8,0,0
28,2,1,9,0,4,0,1,0,0,0,40,0,0
41,1,3,14,0,1,0,0,1,0,0,55,0,0
39,3,4,5,1,9,1,0,0,0,0,40,0,1
31,3,5,10,0,10,0,0,0,0,0,40,0,0
38,0,1,9,2,0,0,0,1,0,0,38,0,0
43,0,5,10,2,1,4,1,1,0,0,38,0,0
27,2,1,9,1,6,1,0,0,0,0,40,0,0
42,2,3,14,1,3,1,2,0,0,1902,55,3,1
46,2,0,13,4,3,4,1,1,0,0,36,0,0
20,2,1,9,0,0,3,0,1,0,0,40,0,0
42,2,5,10,2,3,4,0,1,0,0,20,0,0
69,2,1,9,6,1,0,0,1,0,0,40,0,0
47,3,7,11,1,0,2,0,1,0,0,35,0,0
49,0,1,9,1,6,1,0,0,0,0,40,22,0
20,2,5,10,0,1,3,0,1,0,0,30,0,0
52,2,11,3,1,5,2,0,1,0,0,15,24,0
33,2,11,3,1,4,1,0,0,0,0,59,4,0
18,2,2,7,0,4,3,0,1,0,0,6,0,0
55,1,1,9,4,8,4,0,1,0,0,55,0,0
61,2,8,4,1,8,1,1,0,0,0,40,0,0
61,3,5,10,1,0,1,0,0,9386,0,40,0,1
39,2,0,13,2,1,0,0,0,0,0,45,0,1
30,2,5,10,1,6,1,0,0,0,0,40,0,0
61,2,1,9,2,0,4,1,1,0,0,40,0,0
36,2,6,12,1,5,2,0,1,0,0,15,0,0
34,2,5,10,1,6,1,0,0,0,0,50,0,0
53,2,3,14,1,3,1,2,0,4386,0,40,3,1
38,2,7,11,1,10,2,0,1,0,0,36,0,1
46,2,0,13,1,1,1,0,0,7298,0,50,0,1
27,4,1,9,1,2,1,0,0,0,0,40,0,0
32,1,2,7,4,2,4,0,1,0,0,40,35,0
60,4,0,13,6,3,4,0,1,0,0,60,0,1
23,2,0,13,0,1,3,0,0,0,0,40,0,0
29,2,0,13,0,3,4,0,1,14344,0,50,0,1
22,2,1,9,0,6,3,0,0,0,0,50,0,0
25,2,1,9,0,5,3,0,0,0,0,35,0,0
29,2,0,13,1,9,1,0,0,0,0,48,0,0
90,3,1,9,1,6,1,0,0,0,0,30,0,0
37,4,1,9,2,0,4,0,1,0,0,40,0,0
32,2,1,9,0,6,3,1,0,0,0,38,0,0
18,2,1,9,3,4,3,1,0,0,0,40,2,0
35,2,5,10,0,4,0,0,1,0,0,65,0,0
50,2,4,5,1,6,1,0,0,2885,0,40,0,0
54,2,1,9,1,6,1,0,0,5178,0,40,0,1
43,2,0,13,1,1,1,0,0,0,0,45,0,1
28,5,1,9,0,1,0,0,0,0,0,65,0,1
51,2,4,5,1,8,1,0,0,0,0,40,4,0
31,2,5,10,0,6,4,0,0,0,0,42,4,0
69,2,1,9,4,7,4,1,1,2387,0,40,0,0
57,2,0,13,1,1,1,0,0,0,0,40,0,1
71,2,5,10,6,3,0,0,1,0,0,14,9,0
28,2,12,6,2,9,3,0,1,0,0,40,0,0
28,2,12,6,4,3,0,0,0,0,0,80,0,0
25,2,1,9,0,2,3,0,0,0,0,95,0,0
49,1,6,12,1,6,1,0,0,0,0,30,15,0
52,2,4,5,1,2,1,0,0,0,0,40,0,0
23,2,0,13,0,3,0,0,0,0,0,40,0,0
32,2,11,3,3,6,5,0,0,0,0,40,24,0
31,2,5,10,0,5,0,2,1,0,0,50,0,0
30,2,1,9,0,6,3,0,0,0,0,50,0,0
24,2,1,9,1,6,1,0,0,0,0,60,0,0
45,2,6,12,1,6,1,0,0,0,0,66,29,0
30,2,1,9,1,9,1,0,0,0,0,40,0,0
52,2,0,13,1,1,1,0,0,15024,0,55,0,1
42,0,1,9,2,0,0,1,1,0,0,25,0,0
49,2,1,9,1,8,1,0,0,0,0,40,0,0
20,2,1,9,0,4,3,0,0,0,0,30,0,0
25,2,0,13,0,0,3,0,1,0,0,40,0,0
41,2,4,5,1,4,1,0,0,0,0,55,31,0
55,2,1,9,2,5,4,1,1,0,0,40,0,0
31,1,7,11,1,1,1,0,0,3137,0,50,0,0
25,0,0,13,0,11,0,1,1,0,0,40,0,0
32,2,1,9,1,1,1,0,0,0,0,40,0,0
29,3,5,10,0,0,5,0,0,0,0,40,0,0
37,2,1,9,2,4,0,1,1,0,0,40,0,0
52,2,8,4,6,4,0,0,1,0,0,40,0,0
19,2,5,10,0,0,3,0,1,0,0,15,0,0
21,2,5,10,0,3,3,0,0,0,0,24,0,0
43,2,6,12,2,6,0,0,0,0,0,40,0,0
39,0,5,10,1,0,1,0,0,0,0,40,0,0
40,5,5,10,1,7,1,0,0,0,0,40,0,1
54,2,13,2,4,13,5,0,1,0,0,40,4,0
35,2,0,13,2,5,0,0,0,0,0,40,0,0
34,2,7,11,0,10,0,0,1,0,1974,40,0,0
35,2,5,10,1,3,1,0,0,0,0,40,0,1
57,2,9,16,1,3,1,2,0,0,0,40,20,1
26,2,0,13,0,4,5,0,1,0,0,40,0,0
55,1,0,13,6,5,4,0,1,0,0,15,0,0
51,2,0,13,4,0,4,0,1,0,0,40,0,0
35,2,6,12,0,7,0,1,0,0,0,30,2,0
31,2,1,9,1,2,1,0,0,0,0,40,0,0
17,2,2,7,0,0,3,0,1,0,0,8,0,0
38,2,1,9,1,9,2,0,1,0,0,40,0,0
39,3,10,15,1,3,1,0,0,0,1887,50,0,1
29,2,1,9,1,6,1,0,0,0,0,45,0,0
39,2,7,11,2,5,4,0,1,0,0,40,0,0
42,2,5,10,1,3,1,0,0,0,0,40,0,1
46,4,3,14,1,1,1,0,0,0,0,50,0,1
73,2,8,4,1,2,1,0,0,0,0,25,0,0
47,4,5,10,2,3,0,0,1,0,1876,40,0,0
28,2,1,9,0,5,4,0,1,0,0,70,0,0
27,2,12,6,0,5,5,0,0,0,1980,40,0,0
38,2,10,15,0,1,0,0,0,0,0,40,0,1
19,2,1,9,0,5,0,0,0,0,0,35,0,0
60,4,7,11,2,3,4,0,0,0,0,40,0,1
24,2,5,10,0,9,0,0,0,0,0,40,0,0
52,2,2,7,1,9,1,0,0,0,0,40,0,0
36,2,0,13,2,1,0,0,1,0,0,45,0,0
26,4,3,14,0,3,0,0,1,0,0,40,9,0
28,0,0,13,0,3,3,0,0,0,0,16,0,0
38,5,0,13,1,6,1,0,0,0,0,50,0,1
47,2,3,14,1,1,1,0,0,0,0,50,0,1
50,2,0,13,2,1,4,0,1,0,0,40,0,1
27,2,1,9,1,5,1,0,0,0,0,40,0,0
47,2,5,10,6,3,4,0,1,0,0,40,0,0
36,2,12,6,1,9,3,0,1,3464,0,40,0,0
49,2,1,9,2,9,0,1,0,0,0,40,0,0
68,2,5,10,1,3,1,0,0,0,0,48,0,1
63,2,1,9,2,1,0,0,1,0,0,40,0,0
36,2,1,9,1,7,1,0,0,0,0,70,0,1
42,2,5,10,2,0,4,0,1,0,0,35,0,0
28,2,3,14,0,1,0,1,1,0,0,45,0,0
68,2,1,9,1,3,2,0,1,0,0,8,0,0
38,2,1,9,1,0,2,0,1,0,0,22,0,0
43,2,0,13,1,3,1,0,0,0,1902,40,0,1
49,2,5,10,1,3,1,0,0,0,0,40,0,1
59,2,1,9,2,9,0,0,1,0,0,40,0,0
25,2,0,13,1,5,1,0,0,0,0,40,0,1
26,2,6,12,0,3,0,0,1,0,0,36,0,0
59,2,5,10,2,3,0,0,1,0,0,48,0,0
34,2,5,10,1,6,1,0,0,0,0,45,0,0
34,2,3,14,1,3,1,2,0,0,0,43,3,1
67,2,1,9,6,4,0,0,1,0,0,24,0,0
45,2,7,11,2,1,0,0,1,0,0,44,0,0
64,2,8,4,1,6,1,1,0,0,0,40,0,0
51,2,3,14,1,3,1,0,0,0,0,38,9,1
31,2,0,13,1,5,1,0,0,0,0,55,0,1
42,5,0,13,1,1,1,0,0,0,0,45,0,1
65,2,11,3,1,4,1,2,0,0,0,40,0,0
23,2,5,10,0,0,0,0,0,0,0,20,0,0
31,2,5,10,1,6,1,0,0,0,0,45,0,0
33,2,12,6,2,9,0,0,1,0,0,40,0,0
17,4,2,7,0,6,3,0,0,0,0,35,0,0
63,2,3,14,1,2,1,0,0,0,0,46,0,0
48,2,1,9,1,9,1,0,0,0,0,60,0,1
45,4,6,12,1,2,1,0,0,0,0,40,0,0
17,2,12,6,0,2,3,0,0,0,0,10,0,0
26,4,1,9,1,6,1,0,0,0,0,40,0,0
38,3,5,10,2,10,4,1,1,0,0,40,0,0
29,2,1,9,1,1,2,0,1,0,0,40,31,0
44,2,5,10,6,0,4,0,1,0,0,32,0,0
43,3,3,14,1,6,1,0,0,0,0,40,0,0
39,0,0,13,1,1,1,0,0,0,0,40,0,0
43,2,1,9,0,4,0,1,0,0,0,40,21,0
23,2,1,9,0,0,4,0,1,0,0,45,0,0
19,2,1,9,0,4,3,2,1,0,0,40,0,0
49,1,4,5,1,6,1,0,0,0,0,40,9,0
52,2,5,10,1,6,1,0,0,5013,0,40,0,0
32,2,1,9,1,7,1,0,0,0,0,50,0,0
38,2,0,13,1,7,1,0,0,4508,0,40,0,0
25,2,11,3,0,3,4,0,1,0,0,25,24,0
44,2,5,10,2,2,3,0,0,0,0,40,0,0
